market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_bid,no_bid,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the **high temp in LA** be 75-76° on Jun 12, 2025?",Los Angeles,2025-06-12,between,75,76,,0.00,78.00,2025-06-11 21:00:14,71,62,NO
"Will the **high temp in Miami** be <84° on Jun 12, 2025?",Miami,2025-06-12,less,,84,,0.00,94.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be >91° on Jun 12, 2025?",Miami,2025-06-12,greater,,91,,2.00,89.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 84-85° on Jun 12, 2025?",Miami,2025-06-12,between,84,85,,0.00,89.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 86-87° on Jun 12, 2025?",Miami,2025-06-12,between,86,87,,3.00,83.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 88-89° on Jun 12, 2025?",Miami,2025-06-12,between,88,89,,37.00,50.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 90-91° on Jun 12, 2025?",Miami,2025-06-12,between,90,91,,31.00,51.00,2025-06-11 21:00:15,90,76,YES
"Will the **high temp in NYC** be <85° on Jun 12, 2025?",New York,2025-06-12,less,,85,,5.00,87.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be >92° on Jun 12, 2025?",New York,2025-06-12,greater,,92,,0.00,99.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be 85-86° on Jun 12, 2025?",New York,2025-06-12,between,85,86,,20.00,64.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be 87-88° on Jun 12, 2025?",New York,2025-06-12,between,87,88,,40.00,43.00,2025-06-11 21:00:14,87,70,YES
"Will the **high temp in NYC** be 89-90° on Jun 12, 2025?",New York,2025-06-12,between,89,90,,18.00,62.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be 91-92° on Jun 12, 2025?",New York,2025-06-12,between,91,92,,0.00,79.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in Philadelphia** be <89° on Jun 12, 2025?",Philadelphia,2025-06-12,less,,89,,0.00,90.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be >96° on Jun 12, 2025?",Philadelphia,2025-06-12,greater,,96,,0.00,99.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be 89-90° on Jun 12, 2025?",Philadelphia,2025-06-12,between,89,90,,31.00,46.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be 91-92° on Jun 12, 2025?",Philadelphia,2025-06-12,between,91,92,,33.00,58.00,2025-06-11 21:00:15,92,68,YES
"Will the **high temp in Philadelphia** be 93-94° on Jun 12, 2025?",Philadelphia,2025-06-12,between,93,94,,13.00,82.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be 95-96° on Jun 12, 2025?",Philadelphia,2025-06-12,between,95,96,,5.00,70.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Austin** be <85° on Jun 11, 2025?",Austin,2025-06-11,less,,85,,31.00,63.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be >92° on Jun 11, 2025?",Austin,2025-06-11,greater,,92,,3.00,92.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be 85-86° on Jun 11, 2025?",Austin,2025-06-11,between,85,86,,27.00,71.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be 87-88° on Jun 11, 2025?",Austin,2025-06-11,between,87,88,,15.00,79.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be 89-90° on Jun 11, 2025?",Austin,2025-06-11,between,89,90,,8.00,86.00,2025-06-10 21:00:15,89,70,YES
"Will the **high temp in Austin** be 91-92° on Jun 11, 2025?",Austin,2025-06-11,between,91,92,,7.00,90.00,2025-06-10 21:00:15,89,70,NO
"Will the high temp in Chicago be <86° on Jun 11, 2025?",Chicago,2025-06-11,less,,86,,0.00,99.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be >93° on Jun 11, 2025?",Chicago,2025-06-11,greater,,93,,14.00,83.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 86-87° on Jun 11, 2025?",Chicago,2025-06-11,between,86,87,,0.00,96.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 88-89° on Jun 11, 2025?",Chicago,2025-06-11,between,88,89,,11.00,85.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 90-91° on Jun 11, 2025?",Chicago,2025-06-11,between,90,91,,33.00,61.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 92-93° on Jun 11, 2025?",Chicago,2025-06-11,between,92,93,,34.00,60.00,2025-06-10 21:00:16,92,64,YES
"Will the **high temp in Denver** be <82° on Jun 11, 2025?",Denver,2025-06-11,less,,82,,0.00,95.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be >89° on Jun 11, 2025?",Denver,2025-06-11,greater,,89,,24.00,70.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be 82-83° on Jun 11, 2025?",Denver,2025-06-11,between,82,83,,0.00,95.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be 84-85° on Jun 11, 2025?",Denver,2025-06-11,between,84,85,,3.00,91.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be 86-87° on Jun 11, 2025?",Denver,2025-06-11,between,86,87,,25.00,73.00,2025-06-10 21:00:14,87,61,YES
"Will the **high temp in Denver** be 88-89° on Jun 11, 2025?",Denver,2025-06-11,between,88,89,,40.00,55.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in LA** be <69° on Jun 11, 2025?",Los Angeles,2025-06-11,less,,69,,0.00,97.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be >76° on Jun 11, 2025?",Los Angeles,2025-06-11,greater,,76,,0.00,95.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be 69-70° on Jun 11, 2025?",Los Angeles,2025-06-11,between,69,70,,16.00,78.00,2025-06-10 21:00:15,70,61,YES
"Will the **high temp in LA** be 71-72° on Jun 11, 2025?",Los Angeles,2025-06-11,between,71,72,,46.00,52.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be 73-74° on Jun 11, 2025?",Los Angeles,2025-06-11,between,73,74,,30.00,64.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be 75-76° on Jun 11, 2025?",Los Angeles,2025-06-11,between,75,76,,2.00,95.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in Miami** be <83° on Jun 11, 2025?",Miami,2025-06-11,less,,83,,1.00,95.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be >90° on Jun 11, 2025?",Miami,2025-06-11,greater,,90,,2.00,95.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 83-84° on Jun 11, 2025?",Miami,2025-06-11,between,83,84,,2.00,94.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 85-86° on Jun 11, 2025?",Miami,2025-06-11,between,85,86,,29.00,66.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 87-88° on Jun 11, 2025?",Miami,2025-06-11,between,87,88,,41.00,54.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 89-90° on Jun 11, 2025?",Miami,2025-06-11,between,89,90,,21.00,74.00,2025-06-10 21:00:15,90,81,YES
"Will the **high temp in NYC** be <82° on Jun 11, 2025?",New York,2025-06-11,less,,82,,16.00,78.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be >89° on Jun 11, 2025?",New York,2025-06-11,greater,,89,,0.00,96.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 82-83° on Jun 11, 2025?",New York,2025-06-11,between,82,83,,40.00,57.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 84-85° on Jun 11, 2025?",New York,2025-06-11,between,84,85,,31.00,66.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 86-87° on Jun 11, 2025?",New York,2025-06-11,between,86,87,,7.00,88.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 88-89° on Jun 11, 2025?",New York,2025-06-11,between,88,89,,1.00,95.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in Philadelphia** be <82° on Jun 11, 2025?",Philadelphia,2025-06-11,less,,82,,0.00,95.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be >89° on Jun 11, 2025?",Philadelphia,2025-06-11,greater,,89,,3.00,94.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be 82-83° on Jun 11, 2025?",Philadelphia,2025-06-11,between,82,83,,6.00,89.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be 84-85° on Jun 11, 2025?",Philadelphia,2025-06-11,between,84,85,,29.00,66.00,2025-06-10 21:00:15,85,67,YES
"Will the **high temp in Philadelphia** be 86-87° on Jun 11, 2025?",Philadelphia,2025-06-11,between,86,87,,36.00,60.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be 88-89° on Jun 11, 2025?",Philadelphia,2025-06-11,between,88,89,,15.00,79.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Austin** be <88° on Jun 10, 2025?",Austin,2025-06-10,less,,88,,7.00,89.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be >95° on Jun 10, 2025?",Austin,2025-06-10,greater,,95,,2.00,97.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be 88-89° on Jun 10, 2025?",Austin,2025-06-10,between,88,89,,22.00,72.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be 90-91° on Jun 10, 2025?",Austin,2025-06-10,between,90,91,,34.00,62.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be 92-93° on Jun 10, 2025?",Austin,2025-06-10,between,92,93,,20.00,75.00,2025-06-09 21:00:14,92,74,YES
"Will the **high temp in Austin** be 94-95° on Jun 10, 2025?",Austin,2025-06-10,between,94,95,,6.00,89.00,2025-06-09 21:00:14,92,74,NO
"Will the high temp in Chicago be <76° on Jun 10, 2025?",Chicago,2025-06-10,less,,76,,2.00,95.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be >83° on Jun 10, 2025?",Chicago,2025-06-10,greater,,83,,3.00,91.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be 76-77° on Jun 10, 2025?",Chicago,2025-06-10,between,76,77,,16.00,78.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be 78-79° on Jun 10, 2025?",Chicago,2025-06-10,between,78,79,,27.00,68.00,2025-06-09 21:00:15,78,55,YES
"Will the high temp in Chicago be 80-81° on Jun 10, 2025?",Chicago,2025-06-10,between,80,81,,26.00,68.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be 82-83° on Jun 10, 2025?",Chicago,2025-06-10,between,82,83,,12.00,83.00,2025-06-09 21:00:15,78,55,NO
"Will the **high temp in Denver** be <82° on Jun 10, 2025?",Denver,2025-06-10,less,,82,,1.00,95.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be >89° on Jun 10, 2025?",Denver,2025-06-10,greater,,89,,39.00,56.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be 82-83° on Jun 10, 2025?",Denver,2025-06-10,between,82,83,,1.00,95.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be 84-85° on Jun 10, 2025?",Denver,2025-06-10,between,84,85,,1.00,97.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be 86-87° on Jun 10, 2025?",Denver,2025-06-10,between,86,87,,14.00,80.00,2025-06-09 21:00:13,87,55,YES
"Will the **high temp in Denver** be 88-89° on Jun 10, 2025?",Denver,2025-06-10,between,88,89,,39.00,56.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in LA** be <69° on Jun 10, 2025?",Los Angeles,2025-06-10,less,,69,,11.00,84.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be >76° on Jun 10, 2025?",Los Angeles,2025-06-10,greater,,76,,1.00,95.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be 69-70° on Jun 10, 2025?",Los Angeles,2025-06-10,between,69,70,,41.00,54.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be 71-72° on Jun 10, 2025?",Los Angeles,2025-06-10,between,71,72,,32.00,62.00,2025-06-09 21:00:14,72,61,YES
"Will the **high temp in LA** be 73-74° on Jun 10, 2025?",Los Angeles,2025-06-10,between,73,74,,7.00,89.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be 75-76° on Jun 10, 2025?",Los Angeles,2025-06-10,between,75,76,,3.00,95.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in Miami** be <84° on Jun 10, 2025?",Miami,2025-06-10,less,,84,,1.00,97.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be >91° on Jun 10, 2025?",Miami,2025-06-10,greater,,91,,3.00,96.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 84-85° on Jun 10, 2025?",Miami,2025-06-10,between,84,85,,1.00,95.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 86-87° on Jun 10, 2025?",Miami,2025-06-10,between,86,87,,20.00,71.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 88-89° on Jun 10, 2025?",Miami,2025-06-10,between,88,89,,45.00,49.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 90-91° on Jun 10, 2025?",Miami,2025-06-10,between,90,91,,26.00,70.00,2025-06-09 21:00:14,91,80,YES
"Will the **high temp in NYC** be <75° on Jun 10, 2025?",New York,2025-06-10,less,,75,,32.00,62.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be >82° on Jun 10, 2025?",New York,2025-06-10,greater,,82,,1.00,98.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 75-76° on Jun 10, 2025?",New York,2025-06-10,between,75,76,,39.00,56.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 77-78° on Jun 10, 2025?",New York,2025-06-10,between,77,78,,18.00,76.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 79-80° on Jun 10, 2025?",New York,2025-06-10,between,79,80,,5.00,94.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 81-82° on Jun 10, 2025?",New York,2025-06-10,between,81,82,,1.00,95.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in Philadelphia** be <75° on Jun 10, 2025?",Philadelphia,2025-06-10,less,,75,,1.00,96.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be >82° on Jun 10, 2025?",Philadelphia,2025-06-10,greater,,82,,28.00,66.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 75-76° on Jun 10, 2025?",Philadelphia,2025-06-10,between,75,76,,1.00,95.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 77-78° on Jun 10, 2025?",Philadelphia,2025-06-10,between,77,78,,3.00,92.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 79-80° on Jun 10, 2025?",Philadelphia,2025-06-10,between,79,80,,25.00,70.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 81-82° on Jun 10, 2025?",Philadelphia,2025-06-10,between,81,82,,34.00,60.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Austin** be <93° on Jun 9, 2025?",Austin,2025-06-09,less,,93,,2.00,94.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be >100° on Jun 9, 2025?",Austin,2025-06-09,greater,,100,,1.00,95.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 93-94° on Jun 9, 2025?",Austin,2025-06-09,between,93,94,,9.00,85.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 95-96° on Jun 9, 2025?",Austin,2025-06-09,between,95,96,,39.00,55.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 97-98° on Jun 9, 2025?",Austin,2025-06-09,between,97,98,,27.00,71.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 99-100° on Jun 9, 2025?",Austin,2025-06-09,between,99,100,,9.00,88.00,2025-06-08 21:00:13,99,69,YES
"Will the high temp in Chicago be <74° on Jun 9, 2025?",Chicago,2025-06-09,less,,74,,15.00,79.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be >81° on Jun 9, 2025?",Chicago,2025-06-09,greater,,81,,1.00,98.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 74-75° on Jun 9, 2025?",Chicago,2025-06-09,between,74,75,,34.00,62.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 76-77° on Jun 9, 2025?",Chicago,2025-06-09,between,76,77,,27.00,67.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 78-79° on Jun 9, 2025?",Chicago,2025-06-09,between,78,79,,14.00,82.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 80-81° on Jun 9, 2025?",Chicago,2025-06-09,between,80,81,,2.00,96.00,2025-06-08 21:00:14,71,55,NO
"Will the **high temp in Denver** be <74° on Jun 9, 2025?",Denver,2025-06-09,less,,74,,1.00,95.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be >81° on Jun 9, 2025?",Denver,2025-06-09,greater,,81,,22.00,76.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 74-75° on Jun 9, 2025?",Denver,2025-06-09,between,74,75,,1.00,95.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 76-77° on Jun 9, 2025?",Denver,2025-06-09,between,76,77,,1.00,93.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 78-79° on Jun 9, 2025?",Denver,2025-06-09,between,78,79,,30.00,64.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 80-81° on Jun 9, 2025?",Denver,2025-06-09,between,80,81,,37.00,59.00,2025-06-08 21:00:13,80,49,YES
"Will the **high temp in LA** be <68° on Jun 9, 2025?",Los Angeles,2025-06-09,less,,68,,2.00,97.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be >75° on Jun 9, 2025?",Los Angeles,2025-06-09,greater,,75,,1.00,95.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be 68-69° on Jun 9, 2025?",Los Angeles,2025-06-09,between,68,69,,40.00,54.00,2025-06-08 21:00:13,69,60,YES
"Will the **high temp in LA** be 70-71° on Jun 9, 2025?",Los Angeles,2025-06-09,between,70,71,,40.00,58.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be 72-73° on Jun 9, 2025?",Los Angeles,2025-06-09,between,72,73,,10.00,84.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be 74-75° on Jun 9, 2025?",Los Angeles,2025-06-09,between,74,75,,2.00,97.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in Miami** be <85° on Jun 9, 2025?",Miami,2025-06-09,less,,85,,1.00,97.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be >92° on Jun 9, 2025?",Miami,2025-06-09,greater,,92,,1.00,94.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be 85-86° on Jun 9, 2025?",Miami,2025-06-09,between,85,86,,1.00,95.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be 87-88° on Jun 9, 2025?",Miami,2025-06-09,between,87,88,,9.00,84.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be 89-90° on Jun 9, 2025?",Miami,2025-06-09,between,89,90,,53.00,42.00,2025-06-08 21:00:13,90,80,YES
"Will the **high temp in Miami** be 91-92° on Jun 9, 2025?",Miami,2025-06-09,between,91,92,,25.00,65.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in NYC** be <69° on Jun 9, 2025?",New York,2025-06-09,less,,69,,65.00,30.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be >76° on Jun 9, 2025?",New York,2025-06-09,greater,,76,,1.00,97.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be 69-70° on Jun 9, 2025?",New York,2025-06-09,between,69,70,,29.00,69.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be 71-72° on Jun 9, 2025?",New York,2025-06-09,between,71,72,,2.00,94.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be 73-74° on Jun 9, 2025?",New York,2025-06-09,between,73,74,,1.00,96.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be 75-76° on Jun 9, 2025?",New York,2025-06-09,between,75,76,,1.00,96.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in Philadelphia** be <70° on Jun 9, 2025?",Philadelphia,2025-06-09,less,,70,,2.00,96.00,2025-06-08 21:00:14,74,63,NO
"Will the **high temp in Philadelphia** be >77° on Jun 9, 2025?",Philadelphia,2025-06-09,greater,,77,,9.00,85.00,2025-06-08 21:00:14,74,63,NO
"Will the **high temp in Philadelphia** be 70-71° on Jun 9, 2025?",Philadelphia,2025-06-09,between,70,71,,1.00,93.00,2025-06-08 21:00:14,74,63,NO
"Will the **high temp in Philadelphia** be 72-73° on Jun 9, 2025?",Philadelphia,2025-06-09,between,72,73,,9.00,86.00,2025-06-08 21:00:14,74,63,NO
"Will the **high temp in Philadelphia** be 74-75° on Jun 9, 2025?",Philadelphia,2025-06-09,between,74,75,,40.00,54.00,2025-06-08 21:00:14,74,63,YES
"Will the **high temp in Philadelphia** be 76-77° on Jun 9, 2025?",Philadelphia,2025-06-09,between,76,77,,30.00,65.00,2025-06-08 21:00:14,74,63,NO
"Will the **high temp in Austin** be <96° on Jun 8, 2025?",Austin,2025-06-08,less,,96,,4.00,91.00,2025-06-07 21:00:15,96,75,NO
"Will the **high temp in Austin** be >103° on Jun 8, 2025?",Austin,2025-06-08,greater,,103,,1.00,96.00,2025-06-07 21:00:15,96,75,NO
"Will the **high temp in Austin** be 100-101° on Jun 8, 2025?",Austin,2025-06-08,between,100,101,,22.00,72.00,2025-06-07 21:00:15,96,75,NO
"Will the **high temp in Austin** be 102-103° on Jun 8, 2025?",Austin,2025-06-08,between,102,103,,2.00,95.00,2025-06-07 21:00:15,96,75,NO
"Will the **high temp in Austin** be 96-97° on Jun 8, 2025?",Austin,2025-06-08,between,96,97,,24.00,73.00,2025-06-07 21:00:15,96,75,YES
"Will the **high temp in Austin** be 98-99° on Jun 8, 2025?",Austin,2025-06-08,between,98,99,,41.00,57.00,2025-06-07 21:00:15,96,75,NO
"Will the high temp in Chicago be <78° on Jun 8, 2025?",Chicago,2025-06-08,less,,78,,5.00,90.00,2025-06-07 21:00:15,81,60,NO
