market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_ask,no_ask,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the high temp in Chicago be 83-84° on Jun 12, 2025?",Chicago,2025-06-12,between,83,84,,41.00,70.00,2025-06-11 21:00:15,89,66,NO
"Will the high temp in Chicago be 85-86° on Jun 12, 2025?",Chicago,2025-06-12,between,85,86,,23.00,90.00,2025-06-11 21:00:15,89,66,NO
"Will the **high temp in Denver** be <84° on Jun 12, 2025?",Denver,2025-06-12,less,,84,,5.00,100.00,2025-06-11 21:00:13,88,55,NO
"Will the **high temp in Denver** be >91° on Jun 12, 2025?",Denver,2025-06-12,greater,,91,,12.00,99.00,2025-06-11 21:00:13,88,55,NO
"Will the **high temp in Denver** be 84-85° on Jun 12, 2025?",Denver,2025-06-12,between,84,85,,8.00,99.00,2025-06-11 21:00:13,88,55,NO
"Will the **high temp in Denver** be 86-87° on Jun 12, 2025?",Denver,2025-06-12,between,86,87,,33.00,80.00,2025-06-11 21:00:13,88,55,NO
"Will the **high temp in Denver** be 88-89° on Jun 12, 2025?",Denver,2025-06-12,between,88,89,,50.00,66.00,2025-06-11 21:00:13,88,55,YES
"Will the **high temp in Denver** be 90-91° on Jun 12, 2025?",Denver,2025-06-12,between,90,91,,39.00,74.00,2025-06-11 21:00:13,88,55,NO
"Will the **high temp in LA** be <69° on Jun 12, 2025?",Los Angeles,2025-06-12,less,,69,,27.00,83.00,2025-06-11 21:00:14,71,62,NO
"Will the **high temp in LA** be >76° on Jun 12, 2025?",Los Angeles,2025-06-12,greater,,76,,4.00,100.00,2025-06-11 21:00:14,71,62,NO
"Will the **high temp in LA** be 69-70° on Jun 12, 2025?",Los Angeles,2025-06-12,between,69,70,,50.00,59.00,2025-06-11 21:00:14,71,62,NO
"Will the **high temp in LA** be 71-72° on Jun 12, 2025?",Los Angeles,2025-06-12,between,71,72,,48.00,65.00,2025-06-11 21:00:14,71,62,YES
"Will the **high temp in LA** be 73-74° on Jun 12, 2025?",Los Angeles,2025-06-12,between,73,74,,12.00,96.00,2025-06-11 21:00:14,71,62,NO
"Will the **high temp in LA** be 75-76° on Jun 12, 2025?",Los Angeles,2025-06-12,between,75,76,,22.00,100.00,2025-06-11 21:00:14,71,62,NO
"Will the **high temp in Miami** be <84° on Jun 12, 2025?",Miami,2025-06-12,less,,84,,6.00,100.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be >91° on Jun 12, 2025?",Miami,2025-06-12,greater,,91,,11.00,98.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 84-85° on Jun 12, 2025?",Miami,2025-06-12,between,84,85,,11.00,100.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 86-87° on Jun 12, 2025?",Miami,2025-06-12,between,86,87,,17.00,97.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 88-89° on Jun 12, 2025?",Miami,2025-06-12,between,88,89,,50.00,63.00,2025-06-11 21:00:15,90,76,NO
"Will the **high temp in Miami** be 90-91° on Jun 12, 2025?",Miami,2025-06-12,between,90,91,,49.00,69.00,2025-06-11 21:00:15,90,76,YES
"Will the **high temp in NYC** be <85° on Jun 12, 2025?",New York,2025-06-12,less,,85,,13.00,95.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be >92° on Jun 12, 2025?",New York,2025-06-12,greater,,92,,1.00,100.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be 85-86° on Jun 12, 2025?",New York,2025-06-12,between,85,86,,36.00,80.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be 87-88° on Jun 12, 2025?",New York,2025-06-12,between,87,88,,57.00,60.00,2025-06-11 21:00:14,87,70,YES
"Will the **high temp in NYC** be 89-90° on Jun 12, 2025?",New York,2025-06-12,between,89,90,,38.00,82.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in NYC** be 91-92° on Jun 12, 2025?",New York,2025-06-12,between,91,92,,21.00,100.00,2025-06-11 21:00:14,87,70,NO
"Will the **high temp in Philadelphia** be <89° on Jun 12, 2025?",Philadelphia,2025-06-12,less,,89,,10.00,100.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be >96° on Jun 12, 2025?",Philadelphia,2025-06-12,greater,,96,,1.00,100.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be 89-90° on Jun 12, 2025?",Philadelphia,2025-06-12,between,89,90,,54.00,69.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be 91-92° on Jun 12, 2025?",Philadelphia,2025-06-12,between,91,92,,42.00,67.00,2025-06-11 21:00:15,92,68,YES
"Will the **high temp in Philadelphia** be 93-94° on Jun 12, 2025?",Philadelphia,2025-06-12,between,93,94,,18.00,87.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Philadelphia** be 95-96° on Jun 12, 2025?",Philadelphia,2025-06-12,between,95,96,,30.00,95.00,2025-06-11 21:00:15,92,68,NO
"Will the **high temp in Austin** be <85° on Jun 11, 2025?",Austin,2025-06-11,less,,85,,37.00,69.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be >92° on Jun 11, 2025?",Austin,2025-06-11,greater,,92,,8.00,97.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be 85-86° on Jun 11, 2025?",Austin,2025-06-11,between,85,86,,29.00,73.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be 87-88° on Jun 11, 2025?",Austin,2025-06-11,between,87,88,,21.00,85.00,2025-06-10 21:00:15,89,70,NO
"Will the **high temp in Austin** be 89-90° on Jun 11, 2025?",Austin,2025-06-11,between,89,90,,14.00,92.00,2025-06-10 21:00:15,89,70,YES
"Will the **high temp in Austin** be 91-92° on Jun 11, 2025?",Austin,2025-06-11,between,91,92,,10.00,93.00,2025-06-10 21:00:15,89,70,NO
"Will the high temp in Chicago be <86° on Jun 11, 2025?",Chicago,2025-06-11,less,,86,,1.00,100.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be >93° on Jun 11, 2025?",Chicago,2025-06-11,greater,,93,,17.00,86.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 86-87° on Jun 11, 2025?",Chicago,2025-06-11,between,86,87,,4.00,100.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 88-89° on Jun 11, 2025?",Chicago,2025-06-11,between,88,89,,15.00,89.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 90-91° on Jun 11, 2025?",Chicago,2025-06-11,between,90,91,,39.00,67.00,2025-06-10 21:00:16,92,64,NO
"Will the high temp in Chicago be 92-93° on Jun 11, 2025?",Chicago,2025-06-11,between,92,93,,40.00,66.00,2025-06-10 21:00:16,92,64,YES
"Will the **high temp in Denver** be <82° on Jun 11, 2025?",Denver,2025-06-11,less,,82,,5.00,100.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be >89° on Jun 11, 2025?",Denver,2025-06-11,greater,,89,,30.00,76.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be 82-83° on Jun 11, 2025?",Denver,2025-06-11,between,82,83,,5.00,100.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be 84-85° on Jun 11, 2025?",Denver,2025-06-11,between,84,85,,9.00,97.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in Denver** be 86-87° on Jun 11, 2025?",Denver,2025-06-11,between,86,87,,27.00,75.00,2025-06-10 21:00:14,87,61,YES
"Will the **high temp in Denver** be 88-89° on Jun 11, 2025?",Denver,2025-06-11,between,88,89,,45.00,60.00,2025-06-10 21:00:14,87,61,NO
"Will the **high temp in LA** be <69° on Jun 11, 2025?",Los Angeles,2025-06-11,less,,69,,3.00,100.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be >76° on Jun 11, 2025?",Los Angeles,2025-06-11,greater,,76,,5.00,100.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be 69-70° on Jun 11, 2025?",Los Angeles,2025-06-11,between,69,70,,22.00,84.00,2025-06-10 21:00:15,70,61,YES
"Will the **high temp in LA** be 71-72° on Jun 11, 2025?",Los Angeles,2025-06-11,between,71,72,,48.00,54.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be 73-74° on Jun 11, 2025?",Los Angeles,2025-06-11,between,73,74,,36.00,70.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in LA** be 75-76° on Jun 11, 2025?",Los Angeles,2025-06-11,between,75,76,,5.00,98.00,2025-06-10 21:00:15,70,61,NO
"Will the **high temp in Miami** be <83° on Jun 11, 2025?",Miami,2025-06-11,less,,83,,5.00,99.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be >90° on Jun 11, 2025?",Miami,2025-06-11,greater,,90,,5.00,98.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 83-84° on Jun 11, 2025?",Miami,2025-06-11,between,83,84,,6.00,98.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 85-86° on Jun 11, 2025?",Miami,2025-06-11,between,85,86,,34.00,71.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 87-88° on Jun 11, 2025?",Miami,2025-06-11,between,87,88,,46.00,59.00,2025-06-10 21:00:15,90,81,NO
"Will the **high temp in Miami** be 89-90° on Jun 11, 2025?",Miami,2025-06-11,between,89,90,,26.00,79.00,2025-06-10 21:00:15,90,81,YES
"Will the **high temp in NYC** be <82° on Jun 11, 2025?",New York,2025-06-11,less,,82,,22.00,84.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be >89° on Jun 11, 2025?",New York,2025-06-11,greater,,89,,4.00,100.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 82-83° on Jun 11, 2025?",New York,2025-06-11,between,82,83,,43.00,60.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 84-85° on Jun 11, 2025?",New York,2025-06-11,between,84,85,,34.00,69.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 86-87° on Jun 11, 2025?",New York,2025-06-11,between,86,87,,12.00,93.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in NYC** be 88-89° on Jun 11, 2025?",New York,2025-06-11,between,88,89,,5.00,99.00,2025-06-10 21:00:15,81,65,NO
"Will the **high temp in Philadelphia** be <82° on Jun 11, 2025?",Philadelphia,2025-06-11,less,,82,,5.00,100.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be >89° on Jun 11, 2025?",Philadelphia,2025-06-11,greater,,89,,6.00,97.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be 82-83° on Jun 11, 2025?",Philadelphia,2025-06-11,between,82,83,,11.00,94.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be 84-85° on Jun 11, 2025?",Philadelphia,2025-06-11,between,84,85,,34.00,71.00,2025-06-10 21:00:15,85,67,YES
"Will the **high temp in Philadelphia** be 86-87° on Jun 11, 2025?",Philadelphia,2025-06-11,between,86,87,,40.00,64.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Philadelphia** be 88-89° on Jun 11, 2025?",Philadelphia,2025-06-11,between,88,89,,21.00,85.00,2025-06-10 21:00:15,85,67,NO
"Will the **high temp in Austin** be <88° on Jun 10, 2025?",Austin,2025-06-10,less,,88,,11.00,93.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be >95° on Jun 10, 2025?",Austin,2025-06-10,greater,,95,,3.00,98.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be 88-89° on Jun 10, 2025?",Austin,2025-06-10,between,88,89,,28.00,78.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be 90-91° on Jun 10, 2025?",Austin,2025-06-10,between,90,91,,38.00,66.00,2025-06-09 21:00:14,92,74,NO
"Will the **high temp in Austin** be 92-93° on Jun 10, 2025?",Austin,2025-06-10,between,92,93,,25.00,80.00,2025-06-09 21:00:14,92,74,YES
"Will the **high temp in Austin** be 94-95° on Jun 10, 2025?",Austin,2025-06-10,between,94,95,,11.00,94.00,2025-06-09 21:00:14,92,74,NO
"Will the high temp in Chicago be <76° on Jun 10, 2025?",Chicago,2025-06-10,less,,76,,5.00,98.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be >83° on Jun 10, 2025?",Chicago,2025-06-10,greater,,83,,9.00,97.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be 76-77° on Jun 10, 2025?",Chicago,2025-06-10,between,76,77,,22.00,84.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be 78-79° on Jun 10, 2025?",Chicago,2025-06-10,between,78,79,,32.00,73.00,2025-06-09 21:00:15,78,55,YES
"Will the high temp in Chicago be 80-81° on Jun 10, 2025?",Chicago,2025-06-10,between,80,81,,32.00,74.00,2025-06-09 21:00:15,78,55,NO
"Will the high temp in Chicago be 82-83° on Jun 10, 2025?",Chicago,2025-06-10,between,82,83,,17.00,88.00,2025-06-09 21:00:15,78,55,NO
"Will the **high temp in Denver** be <82° on Jun 10, 2025?",Denver,2025-06-10,less,,82,,5.00,99.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be >89° on Jun 10, 2025?",Denver,2025-06-10,greater,,89,,44.00,61.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be 82-83° on Jun 10, 2025?",Denver,2025-06-10,between,82,83,,5.00,99.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be 84-85° on Jun 10, 2025?",Denver,2025-06-10,between,84,85,,3.00,99.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in Denver** be 86-87° on Jun 10, 2025?",Denver,2025-06-10,between,86,87,,20.00,86.00,2025-06-09 21:00:13,87,55,YES
"Will the **high temp in Denver** be 88-89° on Jun 10, 2025?",Denver,2025-06-10,between,88,89,,44.00,61.00,2025-06-09 21:00:13,87,55,NO
"Will the **high temp in LA** be <69° on Jun 10, 2025?",Los Angeles,2025-06-10,less,,69,,16.00,89.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be >76° on Jun 10, 2025?",Los Angeles,2025-06-10,greater,,76,,5.00,99.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be 69-70° on Jun 10, 2025?",Los Angeles,2025-06-10,between,69,70,,46.00,59.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be 71-72° on Jun 10, 2025?",Los Angeles,2025-06-10,between,71,72,,38.00,68.00,2025-06-09 21:00:14,72,61,YES
"Will the **high temp in LA** be 73-74° on Jun 10, 2025?",Los Angeles,2025-06-10,between,73,74,,11.00,93.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in LA** be 75-76° on Jun 10, 2025?",Los Angeles,2025-06-10,between,75,76,,5.00,97.00,2025-06-09 21:00:14,72,61,NO
"Will the **high temp in Miami** be <84° on Jun 10, 2025?",Miami,2025-06-10,less,,84,,3.00,99.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be >91° on Jun 10, 2025?",Miami,2025-06-10,greater,,91,,4.00,97.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 84-85° on Jun 10, 2025?",Miami,2025-06-10,between,84,85,,5.00,99.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 86-87° on Jun 10, 2025?",Miami,2025-06-10,between,86,87,,29.00,80.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 88-89° on Jun 10, 2025?",Miami,2025-06-10,between,88,89,,51.00,55.00,2025-06-09 21:00:14,91,80,NO
"Will the **high temp in Miami** be 90-91° on Jun 10, 2025?",Miami,2025-06-10,between,90,91,,30.00,74.00,2025-06-09 21:00:14,91,80,YES
"Will the **high temp in NYC** be <75° on Jun 10, 2025?",New York,2025-06-10,less,,75,,38.00,68.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be >82° on Jun 10, 2025?",New York,2025-06-10,greater,,82,,2.00,99.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 75-76° on Jun 10, 2025?",New York,2025-06-10,between,75,76,,44.00,61.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 77-78° on Jun 10, 2025?",New York,2025-06-10,between,77,78,,24.00,82.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 79-80° on Jun 10, 2025?",New York,2025-06-10,between,79,80,,6.00,95.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in NYC** be 81-82° on Jun 10, 2025?",New York,2025-06-10,between,81,82,,5.00,99.00,2025-06-09 21:00:14,73,62,NO
"Will the **high temp in Philadelphia** be <75° on Jun 10, 2025?",Philadelphia,2025-06-10,less,,75,,4.00,99.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be >82° on Jun 10, 2025?",Philadelphia,2025-06-10,greater,,82,,34.00,72.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 75-76° on Jun 10, 2025?",Philadelphia,2025-06-10,between,75,76,,5.00,99.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 77-78° on Jun 10, 2025?",Philadelphia,2025-06-10,between,77,78,,8.00,97.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 79-80° on Jun 10, 2025?",Philadelphia,2025-06-10,between,79,80,,30.00,75.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Philadelphia** be 81-82° on Jun 10, 2025?",Philadelphia,2025-06-10,between,81,82,,40.00,66.00,2025-06-09 21:00:15,84,64,NO
"Will the **high temp in Austin** be <93° on Jun 9, 2025?",Austin,2025-06-09,less,,93,,6.00,98.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be >100° on Jun 9, 2025?",Austin,2025-06-09,greater,,100,,5.00,99.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 93-94° on Jun 9, 2025?",Austin,2025-06-09,between,93,94,,15.00,91.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 95-96° on Jun 9, 2025?",Austin,2025-06-09,between,95,96,,45.00,61.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 97-98° on Jun 9, 2025?",Austin,2025-06-09,between,97,98,,29.00,73.00,2025-06-08 21:00:13,99,69,NO
"Will the **high temp in Austin** be 99-100° on Jun 9, 2025?",Austin,2025-06-09,between,99,100,,12.00,91.00,2025-06-08 21:00:13,99,69,YES
"Will the high temp in Chicago be <74° on Jun 9, 2025?",Chicago,2025-06-09,less,,74,,21.00,85.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be >81° on Jun 9, 2025?",Chicago,2025-06-09,greater,,81,,2.00,99.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 74-75° on Jun 9, 2025?",Chicago,2025-06-09,between,74,75,,38.00,66.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 76-77° on Jun 9, 2025?",Chicago,2025-06-09,between,76,77,,33.00,73.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 78-79° on Jun 9, 2025?",Chicago,2025-06-09,between,78,79,,18.00,86.00,2025-06-08 21:00:14,71,55,NO
"Will the high temp in Chicago be 80-81° on Jun 9, 2025?",Chicago,2025-06-09,between,80,81,,4.00,98.00,2025-06-08 21:00:14,71,55,NO
"Will the **high temp in Denver** be <74° on Jun 9, 2025?",Denver,2025-06-09,less,,74,,5.00,99.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be >81° on Jun 9, 2025?",Denver,2025-06-09,greater,,81,,24.00,78.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 74-75° on Jun 9, 2025?",Denver,2025-06-09,between,74,75,,5.00,99.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 76-77° on Jun 9, 2025?",Denver,2025-06-09,between,76,77,,7.00,99.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 78-79° on Jun 9, 2025?",Denver,2025-06-09,between,78,79,,36.00,70.00,2025-06-08 21:00:13,80,49,NO
"Will the **high temp in Denver** be 80-81° on Jun 9, 2025?",Denver,2025-06-09,between,80,81,,41.00,63.00,2025-06-08 21:00:13,80,49,YES
"Will the **high temp in LA** be <68° on Jun 9, 2025?",Los Angeles,2025-06-09,less,,68,,3.00,98.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be >75° on Jun 9, 2025?",Los Angeles,2025-06-09,greater,,75,,5.00,99.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be 68-69° on Jun 9, 2025?",Los Angeles,2025-06-09,between,68,69,,46.00,60.00,2025-06-08 21:00:13,69,60,YES
"Will the **high temp in LA** be 70-71° on Jun 9, 2025?",Los Angeles,2025-06-09,between,70,71,,42.00,60.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be 72-73° on Jun 9, 2025?",Los Angeles,2025-06-09,between,72,73,,16.00,90.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in LA** be 74-75° on Jun 9, 2025?",Los Angeles,2025-06-09,between,74,75,,3.00,98.00,2025-06-08 21:00:13,69,60,NO
"Will the **high temp in Miami** be <85° on Jun 9, 2025?",Miami,2025-06-09,less,,85,,3.00,99.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be >92° on Jun 9, 2025?",Miami,2025-06-09,greater,,92,,6.00,99.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be 85-86° on Jun 9, 2025?",Miami,2025-06-09,between,85,86,,5.00,99.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be 87-88° on Jun 9, 2025?",Miami,2025-06-09,between,87,88,,16.00,91.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in Miami** be 89-90° on Jun 9, 2025?",Miami,2025-06-09,between,89,90,,58.00,47.00,2025-06-08 21:00:13,90,80,YES
"Will the **high temp in Miami** be 91-92° on Jun 9, 2025?",Miami,2025-06-09,between,91,92,,35.00,75.00,2025-06-08 21:00:13,90,80,NO
"Will the **high temp in NYC** be <69° on Jun 9, 2025?",New York,2025-06-09,less,,69,,70.00,35.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be >76° on Jun 9, 2025?",New York,2025-06-09,greater,,76,,3.00,99.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be 69-70° on Jun 9, 2025?",New York,2025-06-09,between,69,70,,31.00,71.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be 71-72° on Jun 9, 2025?",New York,2025-06-09,between,71,72,,6.00,98.00,2025-06-08 21:00:13,67,62,NO
"Will the **high temp in NYC** be 73-74° on Jun 9, 2025?",New York,2025-06-09,between,73,74,,4.00,99.00,2025-06-08 21:00:13,67,62,NO
